Latitude,Longitude,Bridge_Condition
40.738175,-89.670231,Poor
40.733183,-89.672317,Poor
40.733311,-89.672256,Poor
40.731267,-89.673236,Poor
40.731394,-89.673175,Poor
40.688361,-89.675719,Poor
40.688214,-89.675717,Poor
40.684469,-89.675475,Poor
40.672989,-89.66975,Poor
40.660119,-89.637633,Poor
40.569642,-89.717003,Poor
40.7545,-89.671369,Poor
40.783042,-89.666397,Poor
40.783186,-89.666322,Poor
40.805814,-89.612758,Poor
40.817039,-89.573339,Poor
40.769108,-89.649633,Poor
40.733539,-89.675697,Poor
40.717561,-89.659811,Poor
40.723028,-89.555514,Poor
40.792122,-89.923981,Poor
40.759108,-89.638386,Poor
40.803206,-89.622153,Poor
40.740658,-89.659569,Poor
40.686375,-89.691933,Poor
40.755769,-89.9401,Poor
40.901114,-89.673458,Poor
40.755872,-89.688311,Poor
40.871369,-89.6604,Poor
40.588392,-89.8722,Poor
40.818972,-89.758428,Poor
40.679347,-89.656431,Poor
40.966231,-89.793531,Poor
40.802056,-89.898494,Poor
40.732536,-89.852281,Poor
40.617028,-89.83545,Poor
40.971242,-89.514772,Poor
40.962519,-89.584389,Poor
40.926022,-89.735783,Poor
40.943672,-89.869431,Poor
40.945681,-89.880222,Poor
40.858439,-89.966308,Poor
40.846669,-89.8986,Poor
40.805683,-89.754344,Poor
40.885803,-89.572619,Poor
40.834908,-89.568914,Poor
40.754942,-89.688517,Poor
40.793492,-89.813442,Poor
40.645911,-89.748219,Poor
40.638028,-89.702989,Poor
40.666994,-89.735569,Poor
40.591439,-89.708514,Poor
40.625439,-89.680478,Poor
38.080208,-89.368889,Poor
38.199758,-89.341894,Poor
38.136514,-89.343011,Poor
38.107539,-89.347736,Poor
37.972589,-89.247258,Poor
38.104894,-89.453314,Poor
38.082339,-89.163717,Poor
38.067514,-89.140922,Poor
38.112389,-89.201383,Poor
40.083131,-88.52605,Poor
40.091489,-88.5048,Poor
40.036406,-88.596792,Poor
40.049219,-88.5742,Poor
40.049672,-88.573453,Poor
40.127239,-88.665392,Poor
40.1929,-88.499833,Poor
40.105481,-88.658594,Poor
39.876258,-88.518606,Poor
39.952211,-88.478486,Poor
39.935281,-88.499983,Poor
39.878869,-88.52455,Poor
40.021161,-88.626772,Poor
40.000764,-88.612397,Poor
40.096522,-88.726186,Poor
39.806275,-90.745367,Poor
39.621083,-90.700483,Poor
39.622611,-90.696392,Poor
39.619875,-90.7018,Poor
39.728214,-91.232339,Poor
39.728083,-91.232186,Poor
39.720356,-91.357761,Poor
39.443589,-90.796186,Poor
39.4205,-90.773,Poor
39.590444,-91.038494,Poor
39.727669,-91.193228,Poor
39.686197,-90.925247,Poor
39.649281,-90.758322,Poor
39.597547,-90.730928,Poor
39.793692,-90.779261,Poor
39.535708,-90.902919,Poor
39.500672,-90.601508,Poor
39.767922,-90.830747,Poor
39.438094,-90.790522,Poor
39.4371,-90.891031,Poor
39.538639,-90.759917,Poor
39.571603,-90.951939,Poor
39.660706,-91.087722,Poor
39.582519,-90.803356,Poor
39.48735,-90.812736,Poor
39.841086,-90.858625,Poor
39.680497,-90.857336,Poor
39.616664,-91.069347,Poor
39.73595,-91.04695,Poor
39.70535,-91.053139,Poor
39.433531,-90.795814,Poor
39.419467,-90.793506,Poor
39.467644,-90.791147,Poor
37.463706,-88.630156,Poor
37.420883,-88.673211,Poor
37.316381,-88.6746,Poor
37.461436,-88.697669,Poor
37.351636,-88.676075,Poor
37.317972,-88.583767,Poor
37.306686,-89.021597,Poor
37.289211,-88.995314,Poor
37.161628,-89.111575,Poor
37.240181,-88.959781,Poor
37.30035,-89.135611,Poor
37.271361,-89.155311,Poor
37.119264,-89.1943,Poor
41.20265,-89.401308,Poor
41.104386,-89.319603,Poor
41.189703,-89.308831,Poor
41.158128,-89.206358,Poor
41.137881,-89.206206,Poor
41.257761,-89.3042,Poor
38.163717,-89.997681,Poor
38.040533,-89.915767,Poor
38.151744,-89.765356,Poor
38.135947,-89.650603,Poor
38.088183,-90.097156,Poor
38.079125,-90.104358,Poor
38.112403,-89.866161,Poor
38.118006,-89.645614,Poor
37.996211,-89.667792,Poor
37.902533,-89.836919,Poor
38.837803,-88.079397,Poor
38.817819,-88.138508,Poor
38.7896,-88.112872,Poor
38.614236,-87.968636,Poor
38.765647,-87.937069,Poor
38.846892,-88.185853,Poor
38.658292,-87.950886,Poor
38.725531,-88.075647,Poor
41.4628,-90.499269,Poor
41.471281,-90.494561,Poor
41.479039,-90.632442,Poor
41.473931,-90.499219,Poor
41.473392,-90.499364,Poor
41.427486,-90.548506,Poor
41.728736,-90.301094,Poor
41.730125,-90.309919,Poor
41.437461,-90.530469,Poor
41.671836,-90.218497,Poor
41.391589,-90.544289,Poor
41.466994,-90.506819,Poor
41.465669,-90.507736,Poor
41.442469,-90.555972,Poor
41.511408,-90.57965,Poor
38.642706,-90.132414,Poor
38.656917,-90.135119,Poor
38.656789,-90.135036,Poor
38.642747,-90.127231,Poor
38.499528,-89.835406,Poor
38.498881,-89.833625,Poor
38.421592,-89.983447,Poor
38.377211,-89.791956,Poor
38.550519,-90.147522,Poor
38.6452,-90.093181,Poor
38.619569,-90.039733,Poor
38.638636,-90.023236,Poor
38.532822,-89.727,Poor
38.532733,-89.726931,Poor
38.619414,-90.093003,Poor
38.543831,-90.173192,Poor
38.578786,-90.112686,Poor
38.58065,-90.1102,Poor
38.5824,-90.107842,Poor
38.639072,-89.800136,Poor
38.49895,-90.08955,Poor
38.369106,-90.092256,Poor
38.293736,-89.75955,Poor
38.365564,-89.882039,Poor
38.243822,-89.820453,Poor
38.519625,-90.142278,Poor
38.626844,-89.80515,Poor
38.553986,-90.049628,Poor
38.5407,-89.964347,Poor
38.513244,-90.145556,Poor
38.402969,-89.968961,Poor
38.342056,-89.880161,Poor
38.493919,-89.732519,Poor
38.513831,-90.142422,Poor
38.499622,-89.905322,Poor
38.602431,-89.846372,Poor
38.6229,-89.928183,Poor
38.646672,-89.895069,Poor
38.554603,-90.054269,Poor
38.636825,-90.099606,Poor
37.888708,-88.38465,Poor
37.884889,-88.387597,Poor
37.738108,-88.501817,Poor
37.659164,-88.537564,Poor
37.804975,-88.460064,Poor
37.628669,-88.644119,Poor
37.877969,-88.439236,Poor
39.870136,-89.596028,Poor
39.870281,-89.596039,Poor
39.902808,-89.594339,Poor
39.961478,-89.630031,Poor
39.589442,-89.646408,Poor
39.589642,-89.646408,Poor
39.839039,-89.463439,Poor
39.887231,-89.492561,Poor
39.8915,-89.774408,Poor
39.757197,-89.853819,Poor
39.772217,-89.828664,Poor
39.830086,-89.824756,Poor
39.823014,-89.544469,Poor
39.657756,-89.569203,Poor
39.617231,-89.867106,Poor
39.671281,-89.492972,Poor
39.5668,-89.7396,Poor
39.970175,-89.512022,Poor
39.745533,-89.444319,Poor
39.847689,-89.644917,Poor
39.693222,-89.535964,Poor
39.810336,-89.739397,Poor
39.874589,-89.539853,Poor
39.796936,-89.790753,Poor
39.976156,-89.575317,Poor
39.912922,-89.447564,Poor
39.808581,-89.695672,Poor
40.236117,-90.782514,Poor
40.188181,-90.387367,Poor
40.175056,-90.665428,Poor
40.167781,-90.643275,Poor
40.151892,-90.661325,Poor
40.128203,-90.596614,Poor
40.169503,-90.716544,Poor
40.228131,-90.553797,Poor
40.145397,-90.457383,Poor
40.175392,-90.277594,Poor
40.132783,-90.425631,Poor
40.160217,-90.419997,Poor
40.182092,-90.423292,Poor
39.632653,-90.607064,Poor
39.660017,-90.457075,Poor
39.629875,-90.494031,Poor
39.731522,-90.460506,Poor
39.566722,-90.486628,Poor
39.53855,-90.483531,Poor
39.607139,-90.357589,Poor
39.600747,-90.329764,Poor
39.749275,-90.522158,Poor
39.643556,-89.015864,Poor
39.624453,-88.971917,Poor
39.552767,-88.956383,Poor
39.4637,-88.938269,Poor
39.468908,-88.859172,Poor
39.389381,-88.564589,Poor
39.464219,-89.024164,Poor
39.463975,-88.975156,Poor
39.466156,-88.906703,Poor
39.411636,-88.654286,Poor
39.389936,-88.661703,Poor
39.363169,-88.908383,Poor
39.346214,-88.656481,Poor
39.28515,-88.694269,Poor
39.314044,-88.702728,Poor
39.469664,-88.626731,Poor
39.225758,-88.581739,Poor
39.230339,-88.729797,Poor
39.218619,-88.474736,Poor
39.334125,-89.116456,Poor
39.506592,-88.628956,Poor
39.288567,-88.979317,Poor
39.609106,-88.925664,Poor
41.063322,-89.795972,Poor
41.031986,-89.733308,Poor
41.040311,-89.795003,Poor
40.989222,-89.811214,Poor
41.017422,-89.734492,Poor
42.483461,-89.652517,Poor
42.480861,-89.645111,Poor
42.313667,-89.425031,Poor
42.464925,-89.575253,Poor
42.234594,-89.906728,Poor
42.374731,-89.469569,Poor
42.222153,-89.917414,Poor
42.456231,-89.594825,Poor
42.229867,-89.571311,Poor
42.297725,-89.605469,Poor
42.277139,-89.64685,Poor
40.621125,-89.450533,Poor
40.680686,-89.604117,Poor
40.672678,-89.594528,Poor
40.66935,-89.590511,Poor
40.667236,-89.587911,Poor
40.66565,-89.585956,Poor
40.664156,-89.584072,Poor
40.615058,-89.358489,Poor
40.532967,-89.512464,Poor
40.732736,-89.519097,Poor
40.732608,-89.519172,Poor
40.722581,-89.554019,Poor
40.715128,-89.529317,Poor
40.440383,-89.468458,Poor
40.669447,-89.571669,Poor
40.439194,-89.46665,Poor
40.420219,-89.456708,Poor
40.420075,-89.456706,Poor
40.427578,-89.457725,Poor
40.439075,-89.466547,Poor
40.631233,-89.551036,Poor
40.630161,-89.569661,Poor
40.372497,-89.544844,Poor
40.722528,-89.553839,Poor
40.626675,-89.501419,Poor
40.634122,-89.528544,Poor
40.636439,-89.524889,Poor
40.665367,-89.567056,Poor
40.449919,-89.65365,Poor
40.713342,-89.53045,Poor
40.537911,-89.699606,Poor
40.482222,-89.449167,Poor
40.451586,-89.418522,Poor
40.338875,-89.337547,Poor
40.363794,-89.604036,Poor
40.348867,-89.643886,Poor
40.525525,-89.459753,Poor
40.527781,-89.37475,Poor
40.570306,-89.588192,Poor
40.494714,-89.637108,Poor
40.491203,-89.616592,Poor
40.577692,-89.498225,Poor
40.361828,-89.283456,Poor
40.471172,-89.328719,Poor
40.416506,-89.303508,Poor
40.5247,-89.576453,Poor
40.540925,-89.424728,Poor
40.45975,-89.745683,Poor
40.465436,-89.6404,Poor
40.584458,-89.425344,Poor
40.657614,-89.499558,Poor
40.686261,-89.473325,Poor
40.697592,-89.412247,Poor
40.624397,-89.614608,Poor
40.605964,-89.440444,Poor
37.498122,-88.327692,Poor
37.574133,-88.845808,Poor
37.369972,-89.155183,Poor
37.370256,-89.155175,Poor
37.449086,-89.361794,Poor
37.451214,-89.16145,Poor
37.359906,-89.169,Poor
37.49425,-89.111925,Poor
40.114269,-87.602039,Poor
40.114275,-87.60185,Poor
40.114975,-87.611411,Poor
40.105333,-87.636,Poor
40.459989,-87.638069,Poor
40.1234,-87.711725,Poor
40.112881,-87.613319,Poor
40.119536,-87.702294,Poor
40.340536,-87.892611,Poor
40.298983,-87.877431,Poor
40.292781,-87.865569,Poor
40.125744,-87.811722,Poor
40.146983,-87.581306,Poor
40.147539,-87.559061,Poor
40.265758,-87.644425,Poor
40.443086,-87.874094,Poor
40.444533,-87.780767,Poor
40.4292,-87.842361,Poor
40.055542,-87.892239,Poor
40.135808,-87.854858,Poor
40.087028,-87.663922,Poor
40.063658,-87.602239,Poor
40.063458,-87.606831,Poor
39.970806,-87.535108,Poor
40.090269,-87.649597,Poor
40.487583,-87.806008,Poor
40.437492,-87.711875,Poor
40.087186,-87.623111,Poor
40.064956,-87.596486,Poor
40.460672,-87.818822,Poor
40.122642,-87.616056,Poor
40.093203,-87.640319,Poor
40.13575,-87.655889,Poor
40.1228,-87.735439,Poor
38.337386,-87.91745,Poor
38.496236,-87.850919,Poor
38.456333,-87.899569,Poor
38.537564,-87.799303,Poor
38.324119,-87.943503,Poor
38.318981,-87.871514,Poor
41.055056,-90.627894,Poor
40.903008,-90.662608,Poor
40.920453,-90.517561,Poor
40.921489,-90.46955,Poor
40.923939,-90.624964,Poor
40.917033,-90.498644,Poor
40.922922,-90.458347,Poor
40.925997,-90.595017,Poor
41.018303,-90.487194,Poor
40.957311,-90.620964,Poor
40.677589,-90.521628,Poor
40.799753,-90.519256,Poor
41.063711,-90.474864,Poor
40.6732,-90.670006,Poor
40.663547,-90.566183,Poor
40.806269,-90.751219,Poor
40.966272,-90.669181,Poor
38.349883,-89.445939,Poor
38.257294,-89.380261,Poor
38.390389,-89.415714,Poor
38.414286,-89.340094,Poor
38.417933,-89.311881,Poor
38.420075,-89.289319,Poor
38.435153,-89.302306,Poor
38.226542,-89.606703,Poor
38.258436,-89.306769,Poor
38.283694,-89.535425,Poor
38.301339,-89.516772,Poor
38.371911,-88.549531,Poor
38.369908,-88.415783,Poor
38.375292,-88.223069,Poor
38.375269,-88.214964,Poor
38.511458,-88.326811,Poor
38.317928,-88.474411,Poor
38.573231,-88.532417,Poor
38.444694,-88.568342,Poor
38.482575,-88.671039,Poor
38.461114,-88.571903,Poor
38.4522,-88.366794,Poor
38.395931,-88.277169,Poor
38.476853,-88.348697,Poor
38.312597,-88.609772,Poor
38.261772,-88.624403,Poor
38.489339,-88.177675,Poor
38.293003,-88.23585,Poor
38.442667,-88.421892,Poor
38.296408,-88.397594,Poor
38.314408,-88.250261,Poor
38.388783,-88.259164,Poor
38.535825,-88.184625,Poor
38.599169,-88.234969,Poor
38.511267,-88.439525,Poor
38.228939,-87.986731,Poor
38.228908,-87.986586,Poor
38.225036,-88.006244,Poor
37.942278,-88.342458,Poor
37.938161,-88.34425,Poor
38.126606,-88.336564,Poor
38.155078,-88.164431,Poor
38.241456,-88.091319,Poor
38.140503,-88.083969,Poor
38.009472,-88.107294,Poor
38.215319,-88.151881,Poor
37.926597,-88.217575,Poor
38.013419,-88.067378,Poor
38.076517,-88.016942,Poor
38.170111,-88.238178,Poor
38.110575,-88.097281,Poor
41.722192,-89.967133,Poor
41.768411,-89.642036,Poor
41.89505,-89.937097,Poor
41.648317,-89.86245,Poor
41.902114,-90.07475,Poor
41.848569,-90.140486,Poor
41.915428,-90.103106,Poor
41.794581,-90.197353,Poor
41.671531,-89.642819,Poor
41.772431,-89.843556,Poor
41.819331,-89.7674,Poor
41.787519,-89.775214,Poor
41.757894,-89.8454,Poor
41.7974,-89.972847,Poor
41.7614,-89.949758,Poor
41.791064,-89.973942,Poor
41.693325,-89.913719,Poor
41.646831,-89.881969,Poor
41.659842,-89.805525,Poor
41.797014,-89.979583,Poor
41.903117,-90.036481,Poor
41.771175,-89.681392,Poor
41.613672,-90.1631,Poor
41.698358,-88.042178,Poor
41.560819,-88.181075,Poor
41.485706,-88.212036,Poor
41.486211,-88.197539,Poor
41.508714,-88.143678,Poor
41.508714,-88.143678,Poor
41.511436,-88.114825,Poor
41.512181,-88.100703,Poor
41.512272,-88.1004,Poor
41.512289,-88.094481,Poor
41.512219,-88.094217,Poor
41.511653,-88.082072,Poor
41.511969,-88.079761,Poor
41.512039,-88.079267,Poor
41.512356,-88.076972,Poor
41.513156,-88.062153,Poor
41.511919,-88.10005,Poor
41.513631,-88.098783,Poor
41.458536,-87.633731,Poor
41.527747,-88.085636,Poor
41.515081,-88.073544,Poor
41.524892,-88.087069,Poor
41.486086,-88.216494,Poor
41.470303,-88.241444,Poor
41.592794,-88.071025,Poor
41.516111,-88.095461,Poor
41.513461,-88.098147,Poor
41.512483,-88.098697,Poor
41.552522,-87.890069,Poor
41.549089,-87.920103,Poor
41.514256,-88.004511,Poor
41.531117,-87.985719,Poor
41.550961,-87.812014,Poor
41.513258,-88.042689,Poor
41.531506,-88.083836,Poor
41.684925,-88.06815,Poor
41.564953,-87.967572,Poor
41.688692,-88.080011,Poor
41.211856,-88.084425,Poor
41.56845,-88.036031,Poor
41.453572,-87.994953,Poor
41.571381,-88.054158,Poor
41.637825,-88.027578,Poor
41.420556,-88.020539,Poor
41.353242,-87.844381,Poor
41.602192,-88.035536,Poor
41.547175,-87.811911,Poor
41.725864,-88.163189,Poor
41.569606,-88.228742,Poor
41.637236,-87.950731,Poor
41.578969,-87.948633,Poor
41.468197,-88.209422,Poor
41.507456,-88.208444,Poor
41.549406,-88.024792,Poor
41.543567,-87.909119,Poor
41.322794,-87.978228,Poor
41.351408,-87.963647,Poor
41.510992,-87.869433,Poor
41.494019,-87.795786,Poor
41.535303,-88.065675,Poor
41.533583,-88.066842,Poor
41.535053,-88.063011,Poor
41.535211,-88.066875,Poor
41.514789,-88.074178,Poor
41.534883,-88.064272,Poor
41.551086,-88.151372,Poor
41.589156,-88.050839,Poor
41.488406,-87.9842,Poor
41.600469,-88.232342,Poor
41.536911,-88.083961,Poor
41.502386,-88.104533,Poor
41.516272,-88.088992,Poor
37.744969,-89.13185,Poor
37.744969,-89.122528,Poor
37.816669,-88.945736,Poor
37.647761,-88.976697,Poor
37.839719,-88.944561,Poor
37.763131,-88.949181,Poor
37.715,-88.932617,Poor
37.676467,-89.099278,Poor
37.655969,-88.901239,Poor
42.457967,-89.019614,Poor
42.457639,-89.019606,Poor
42.239328,-88.965744,Poor
42.239069,-88.965939,Poor
42.226569,-88.979431,Poor
42.308033,-89.143714,Poor
42.475675,-89.064008,Poor
42.363672,-89.257514,Poor
42.362894,-89.255556,Poor
42.360231,-89.248758,Poor
42.265269,-89.126153,Poor
42.256917,-89.173458,Poor
42.412044,-89.017572,Poor
42.36855,-89.058208,Poor
42.438136,-89.1748,Poor
42.409817,-88.97895,Poor
42.397303,-89.094278,Poor
42.164922,-89.099903,Poor
42.223203,-89.122378,Poor
42.282072,-89.013997,Poor
42.318689,-89.279633,Poor
42.288425,-89.104619,Poor
42.295617,-89.111053,Poor
42.307508,-89.095258,Poor
42.258417,-89.085767,Poor
42.260661,-89.071922,Poor
42.2564,-89.092228,Poor
42.267789,-89.108711,Poor
42.273869,-89.10345,Poor
42.251056,-89.103106,Poor
42.272769,-89.081919,Poor
40.614989,-89.2533,Poor
40.614944,-89.253122,Poor
40.622339,-89.327569,Poor
40.623744,-89.241778,Poor
40.6659,-89.252731,Poor
40.777639,-89.135822,Poor
40.705853,-89.138339,Poor
40.638114,-89.323256,Poor
40.683208,-89.180456,Poor
40.68535,-89.155794,Poor
40.684511,-89.156044,Poor
40.787322,-89.072847,Poor
40.793506,-89.19635,Poor
40.756531,-89.005742,Poor
40.792481,-89.158722,Poor
40.812339,-89.501097,Poor
40.911375,-89.10105,Poor
40.748314,-89.319456,Poor
40.823808,-89.365219,Poor
40.865386,-89.392125,Poor
40.834403,-89.355433,Poor
40.608561,-89.202967,Poor
40.733633,-89.329789,Poor
40.822125,-91.024639,Poor
39.990622,-85.144664,Poor
41.485806,-86.988325,Poor
40.552844,-85.371025,Poor
40.588144,-85.371758,Poor
40.635228,-85.372064,Poor
38.788114,-85.431775,Poor
41.2881,-86.550025,Poor
40.318686,-85.671764,Poor
41.144764,-87.409444,Poor
41.618678,-87.176156,Poor
41.618478,-87.176169,Poor
41.620458,-87.155344,Poor
40.915269,-85.594831,Poor
41.654047,-85.670522,Poor
41.666681,-86.238511,Poor
40.439981,-84.953125,Poor
40.191856,-86.127947,Poor
40.191867,-86.128206,Poor
40.423139,-86.127408,Poor
39.019442,-85.892064,Poor
40.024731,-86.976486,Poor
40.041269,-86.261764,Poor
40.175456,-84.890611,Poor
40.048447,-84.968836,Poor
40.176664,-86.280628,Poor
39.899767,-85.087444,Poor
39.485672,-87.305314,Poor
39.544819,-87.037536,Poor
39.569439,-86.882389,Poor
39.625164,-86.679133,Poor
39.796239,-85.519725,Poor
39.803106,-85.429394,Poor
39.806706,-85.358117,Poor
38.137453,-87.550911,Poor
38.137461,-87.551161,Poor
40.200075,-87.243003,Poor
39.497347,-86.725686,Poor
39.111775,-86.738836,Poor
40.3936,-86.901739,Poor
40.541544,-86.869264,Poor
39.276683,-85.113489,Poor
39.279783,-84.874808,Poor
39.197111,-85.247692,Poor
41.499944,-87.258664,Poor
41.570581,-87.239742,Poor
39.692217,-85.771547,Poor
39.677483,-85.713892,Poor
38.499122,-86.013222,Poor
37.977628,-87.62085,Poor
38.847128,-85.348836,Poor
38.904883,-85.221911,Poor
38.913542,-85.212336,Poor
38.986119,-85.079508,Poor
40.282978,-85.309658,Poor
40.425075,-85.023139,Poor
39.852894,-85.353328,Poor
41.509608,-86.541531,Poor
41.702569,-85.980169,Poor
39.7861,-85.524614,Poor
39.120522,-87.594858,Poor
38.858494,-86.674797,Poor
38.133081,-86.893389,Poor
38.355575,-86.892578,Poor
39.665483,-87.498878,Poor
40.402336,-85.956617,Poor
40.66365,-86.355372,Poor
40.654692,-85.191144,Poor
40.496097,-86.824103,Poor
39.771614,-84.855533,Poor
39.924844,-86.995653,Poor
39.915789,-86.78275,Poor
39.854947,-86.669947,Poor
40.0624,-85.592833,Poor
39.273611,-87.400031,Poor
39.310056,-86.917214,Poor
38.871792,-85.13515,Poor
38.944708,-84.897389,Poor
40.218569,-85.535461,Poor
38.120236,-86.088117,Poor
38.218469,-86.126842,Poor
40.007919,-87.153281,Poor
39.14995,-85.242886,Poor
40.519561,-87.345347,Poor
39.7321,-86.049497,Poor
38.228939,-87.986731,Poor
38.228911,-87.986581,Poor
38.287175,-85.911878,Poor
39.769564,-86.142736,Poor
39.770967,-86.142708,Poor
39.772367,-86.142636,Poor
39.880294,-86.291669,Poor
39.890008,-86.304625,Poor
40.495217,-86.864417,Poor
40.49665,-86.868317,Poor
41.237633,-87.295656,Poor
40.069611,-85.586883,Poor
40.069714,-85.587169,Poor
40.077125,-85.581597,Poor
40.232728,-85.557717,Poor
40.232728,-85.557992,Poor
39.661083,-86.386442,Poor
39.781306,-86.140736,Poor
39.853961,-85.098739,Poor
39.8542,-85.098569,Poor
39.853258,-85.070506,Poor
39.847358,-84.83205,Poor
40.1221,-87.407808,Poor
39.661817,-85.943025,Poor
41.569814,-87.423592,Poor
41.701083,-87.522789,Poor
41.660964,-87.517658,Poor
41.660964,-87.51735,Poor
41.617683,-87.426047,Poor
41.617772,-87.425925,Poor
41.617158,-87.432078,Poor
41.61715,-87.431964,Poor
41.607081,-87.353428,Poor
38.339081,-85.811497,Poor
39.707353,-86.063522,Poor
39.924261,-86.203028,Poor
39.924111,-86.205611,Poor
39.923861,-86.220119,Poor
39.92555,-86.251217,Poor
39.925569,-86.250572,Poor
39.69605,-86.186492,Poor
39.550711,-86.889289,Poor
41.333639,-85.406461,Poor
41.65665,-87.057481,Poor
41.6071,-87.35335,Poor
38.754489,-85.397161,Poor
38.961769,-85.617139,Poor
39.173131,-86.515539,Poor
38.60505,-87.627639,Poor
39.833989,-86.371919,Poor
40.866106,-84.941594,Poor
40.756336,-84.918111,Poor
41.19575,-84.929489,Poor
41.246553,-84.973194,Poor
41.242131,-85.148972,Poor
41.123772,-84.907186,Poor
41.162122,-85.295033,Poor
41.124975,-85.083225,Poor
41.151528,-85.110786,Poor
41.111256,-85.036867,Poor
41.148761,-84.946047,Poor
41.106964,-84.992819,Poor
41.110747,-84.838192,Poor
41.050847,-85.058372,Poor
41.042594,-85.077267,Poor
41.087775,-85.078797,Poor
41.033744,-85.319206,Poor
41.006203,-85.284031,Poor
41.001917,-85.302953,Poor
40.945922,-85.335539,Poor
40.974722,-85.1678,Poor
40.980661,-85.206958,Poor
40.932189,-85.104333,Poor
40.993611,-85.122711,Poor
40.918161,-85.040122,Poor
40.978333,-84.940272,Poor
41.134975,-84.85985,Poor
40.979117,-84.867008,Poor
41.032689,-85.085758,Poor
40.991169,-85.116856,Poor
41.123906,-85.158689,Poor
41.088081,-85.135525,Poor
41.087033,-85.121386,Poor
41.092967,-85.139028,Poor
41.017808,-85.142008,Poor
41.017125,-85.129486,Poor
41.072797,-85.023069,Poor
41.073808,-85.008328,Poor
41.052078,-85.157686,Poor
41.123617,-85.047225,Poor
40.992839,-85.293619,Poor
40.987631,-85.297219,Poor
41.014539,-84.85225,Poor
41.210706,-84.941814,Poor
40.974286,-85.1682,Poor
40.93525,-84.878481,Poor
39.265067,-85.759661,Poor
39.263672,-85.705025,Poor
39.327439,-85.693461,Poor
39.334981,-85.744253,Poor
39.3335,-85.864258,Poor
39.282486,-85.840181,Poor
39.143575,-85.854822,Poor
